-11.811000, 4.000000
-11.049000, 6.200000
-10.287000, 10.500000
-9.525000, 17.100000
-8.763000, 25.500000
-8.001000, 36.100000
-7.239000, 50.200000
-6.477000, 67.900000
-5.715000, 84.200000
-4.953000, 88.900000
-4.191000, 90.400000
-3.429000, 91.300000
-2.667000, 92.200000
-1.905000, 93.000000
-1.143000, 94.300000
-0.381000, 95.100000
0.381000, 96.200000
1.143000, 97.200000
1.905000, 98.100000
2.667000, 98.600000
3.429000, 99.400000
4.191000, 100.000000
4.953000, 99.400000
5.715000, 88.000000
6.477000, 60.300000
7.239000, 37.500000
8.001000, 21.000000
8.763000, 9.500000
9.525000, 4.100000
10.287000, 2.700000
11.049000, 2.100000
11.811000, 1.800000
